spot,x,y,luminosity,error,T,v,v_fin,integration_radius
16,423.28,75.54,-13.6919,6.33773,20,52.3,1.0,20.0
16,423.28,75.54,-14.3151,6.8843,20,52.3,1.0,22.0
16,423.28,75.54,-14.8833,7.71045,20,52.3,1.0,24.0
16,423.28,75.54,-16.3431,8.30754,20,52.3,1.0,26.0
16,423.28,75.54,9.88886,2.75752,20,53.3,2.0,8.0
16,423.28,75.54,9.42348,3.30219,20,53.3,2.0,10.0
16,423.28,75.54,9.92616,3.91846,20,53.3,2.0,12.0
16,423.28,75.54,10.9799,4.54377,20,53.3,2.0,14.0
16,423.28,75.54,10.9369,5.23264,20,53.3,2.0,16.0
16,423.28,75.54,11.8338,5.96168,20,53.3,2.0,18.0
16,423.28,75.54,13.5197,6.614,20,53.3,2.0,20.0
16,423.28,75.54,13.0496,7.19784,20,53.3,2.0,22.0
16,423.28,75.54,12.3888,8.06161,20,53.3,2.0,24.0
16,423.28,75.54,12.9428,8.68037,20,53.3,2.0,26.0
16,423.28,75.54,29.9995,3.13245,20,54.3,3.0,8.0
16,423.28,75.54,32.2284,3.69404,20,54.3,3.0,10.0
16,423.28,75.54,33.485,4.47019,20,54.3,3.0,12.0
16,423.28,75.54,33.2062,5.09091,20,54.3,3.0,14.0
16,423.28,75.54,34.0069,5.83937,20,54.3,3.0,16.0
16,423.28,75.54,35.3869,6.50594,20,54.3,3.0,18.0
16,423.28,75.54,34.8771,7.33844,20,54.3,3.0,20.0
16,423.28,75.54,33.6736,7.90089,20,54.3,3.0,22.0
16,423.28,75.54,29.5676,8.90027,20,54.3,3.0,24.0
16,423.28,75.54,27.1444,9.58192,20,54.3,3.0,26.0
16,423.28,75.54,70.6726,3.15207,20,55.3,4.0,8.0
16,423.28,75.54,75.7143,3.75116,20,55.3,4.0,10.0
16,423.28,75.54,77.2195,4.4695,20,55.3,4.0,12.0
16,423.28,75.54,76.1012,5.22778,20,55.3,4.0,14.0
16,423.28,75.54,79.7829,6.03428,20,55.3,4.0,16.0
16,423.28,75.54,83.1564,6.79663,20,55.3,4.0,18.0
16,423.28,75.54,84.7026,7.5584,20,55.3,4.0,20.0
16,423.28,75.54,86.7892,8.1965,20,55.3,4.0,22.0
16,423.28,75.54,85.2982,9.16085,20,55.3,4.0,24.0
16,423.28,75.54,85.1007,9.89569,20,55.3,4.0,26.0
16,423.28,75.54,112.214,3.52669,20,56.3,5.0,8.0
16,423.28,75.54,122.382,4.16716,20,56.3,5.0,10.0
16,423.28,75.54,125.844,5.04025,20,56.3,5.0,12.0
16,423.28,75.54,128.388,5.7978,20,56.3,5.0,14.0
16,423.28,75.54,130.912,6.64068,20,56.3,5.0,16.0
16,423.28,75.54,132.707,7.44889,20,56.3,5.0,18.0
16,423.28,75.54,131.748,8.32442,20,56.3,5.0,20.0
16,423.28,75.54,133.159,9.04613,20,56.3,5.0,22.0
16,423.28,75.54,135.603,10.0631,20,56.3,5.0,24.0
16,423.28,75.54,135.53,10.7607,20,56.3,5.0,26.0
16,423.28,75.54,220.275,4.40141,20,58.3,7.0,8.0
16,423.28,75.54,242.892,5.10502,20,58.3,7.0,10.0
16,423.28,75.54,255.892,5.93866,20,58.3,7.0,12.0
16,423.28,75.54,268.855,6.9362,20,58.3,7.0,14.0
16,423.28,75.54,278.059,7.8699,20,58.3,7.0,16.0
16,423.28,75.54,282.262,8.75665,20,58.3,7.0,18.0
16,423.28,75.54,284.124,9.65315,20,58.3,7.0,20.0
16,423.28,75.54,282.877,10.502,20,58.3,7.0,22.0
16,423.28,75.54,284.848,11.8431,20,58.3,7.0,24.0
16,423.28,75.54,284.299,12.6941,20,58.3,7.0,26.0
17,429.4,489.45,60.2508,2.84756,20,52.3,1.0,8.0
17,429.4,489.45,62.2131,3.45256,20,52.3,1.0,10.0
17,429.4,489.45,63.3377,3.81775,20,52.3,1.0,12.0
17,429.4,489.45,63.1771,4.42358,20,52.3,1.0,14.0
17,429.4,489.45,61.2489,4.96326,20,52.3,1.0,16.0
17,429.4,489.45,60.8319,5.64644,20,52.3,1.0,18.0
17,429.4,489.45,60.8562,6.24101,20,52.3,1.0,20.0
17,429.4,489.45,60.404,7.5542,20,52.3,1.0,22.0
17,429.4,489.45,57.1658,8.07682,20,52.3,1.0,24.0
17,429.4,489.45,56.2127,8.68541,20,52.3,1.0,26.0
17,429.4,489.45,192.134,2.8851,20,53.3,2.0,8.0
17,429.4,489.45,200.972,3.51143,20,53.3,2.0,10.0
17,429.4,489.45,204.278,3.93479,20,53.3,2.0,12.0
17,429.4,489.45,206.097,4.57531,20,53.3,2.0,14.0
17,429.4,489.45,207.186,5.16057,20,53.3,2.0,16.0
17,429.4,489.45,205.162,5.86848,20,53.3,2.0,18.0
17,429.4,489.45,201.813,6.53783,20,53.3,2.0,20.0
17,429.4,489.45,199.802,7.97659,20,53.3,2.0,22.0
17,429.4,489.45,199.833,8.48962,20,53.3,2.0,24.0
17,429.4,489.45,201.836,9.08593,20,53.3,2.0,26.0
17,429.4,489.45,416.511,3.69099,20,54.3,3.0,8.0
17,429.4,489.45,436.999,4.29419,20,54.3,3.0,10.0
17,429.4,489.45,445.737,4.72384,20,54.3,3.0,12.0
17,429.4,489.45,451.453,5.28282,20,54.3,3.0,14.0
17,429.4,489.45,455.825,5.94873,20,54.3,3.0,16.0
17,429.4,489.45,460.641,6.70373,20,54.3,3.0,18.0
17,429.4,489.45,462.164,7.44434,20,54.3,3.0,20.0
17,429.4,489.45,461.684,9.04147,20,54.3,3.0,22.0
17,429.4,489.45,460.14,9.53078,20,54.3,3.0,24.0
17,429.4,489.45,459.658,10.2218,20,54.3,3.0,26.0
17,429.4,489.45,710.845,3.85104,20,55.3,4.0,8.0
17,429.4,489.45,748.153,4.54058,20,55.3,4.0,10.0
17,429.4,489.45,767.219,4.946,20,55.3,4.0,12.0
17,429.4,489.45,777.454,5.6192,20,55.3,4.0,14.0
17,429.4,489.45,783.997,6.25233,20,55.3,4.0,16.0
17,429.4,489.45,786.195,7.09321,20,55.3,4.0,18.0
17,429.4,489.45,792.014,7.84082,20,55.3,4.0,20.0
17,429.4,489.45,795.425,9.32418,20,55.3,4.0,22.0
17,429.4,489.45,799.413,9.88854,20,55.3,4.0,24.0
17,429.4,489.45,798.481,10.6207,20,55.3,4.0,26.0
17,429.4,489.45,1102.47,4.37671,20,56.3,5.0,8.0
17,429.4,489.45,1169.74,5.10549,20,56.3,5.0,10.0
17,429.4,489.45,1201.37,5.61711,20,56.3,5.0,12.0
17,429.4,489.45,1222.56,6.27888,20,56.3,5.0,14.0
17,429.4,489.45,1236.41,6.95962,20,56.3,5.0,16.0
17,429.4,489.45,1246.82,7.79129,20,56.3,5.0,18.0
17,429.4,489.45,1248.6,8.52049,20,56.3,5.0,20.0
17,429.4,489.45,1251.2,10.7622,20,56.3,5.0,22.0
17,429.4,489.45,1256.74,11.2683,20,56.3,5.0,24.0
17,429.4,489.45,1258.18,12.0299,20,56.3,5.0,26.0
17,429.4,489.45,2132.58,6.50411,20,58.3,7.0,8.0
17,429.4,489.45,2310.1,7.25323,20,58.3,7.0,10.0
17,429.4,489.45,2408.01,7.76259,20,58.3,7.0,12.0
17,429.4,489.45,2477.13,8.49221,20,58.3,7.0,14.0
17,429.4,489.45,2515.74,9.29375,20,58.3,7.0,16.0
17,429.4,489.45,2544.5,10.2304,20,58.3,7.0,18.0
17,429.4,489.45,2574.95,11.1178,20,58.3,7.0,20.0
17,429.4,489.45,2599.76,12.7299,20,58.3,7.0,22.0
17,429.4,489.45,2621.91,13.4043,20,58.3,7.0,24.0
17,429.4,489.45,2642.4,14.2558,20,58.3,7.0,26.0
18,502.26,12.61,2.31592,2.68339,20,52.3,1.0,8.0
18,502.26,12.61,3.24416,3.1843,20,52.3,1.0,10.0
18,502.26,12.61,3.61247,3.74057,20,52.3,1.0,12.0
18,502.26,12.61,1.6509,4.22825,20,52.3,1.0,14.0
18,502.26,12.61,-0.13066,4.74612,20,52.3,1.0,16.0
18,502.26,12.61,-2.07549,5.39917,20,52.3,1.0,18.0
18,502.26,12.61,-1.82901,5.87884,20,52.3,1.0,20.0
18,502.26,12.61,-1.39689,6.26448,20,52.3,1.0,22.0
18,502.26,12.61,0.388343,6.82368,20,52.3,1.0,24.0
18,502.26,12.61,-1.90799,7.23084,20,52.3,1.0,26.0
18,502.26,12.61,7.70453,2.81464,20,53.3,2.0,8.0
18,502.26,12.61,7.30803,3.34454,20,53.3,2.0,10.0
18,502.26,12.61,7.25599,3.97799,20,53.3,2.0,12.0
18,502.26,12.61,6.16264,4.48032,20,53.3,2.0,14.0
18,502.26,12.61,5.31465,5.07525,20,53.3,2.0,16.0
18,502.26,12.61,5.82744,5.81727,20,53.3,2.0,18.0
18,502.26,12.61,4.24026,6.28226,20,53.3,2.0,20.0
18,502.26,12.61,3.65325,6.76889,20,53.3,2.0,22.0
18,502.26,12.61,1.8198,7.3613,20,53.3,2.0,24.0
18,502.26,12.61,0.958574,7.79534,20,53.3,2.0,26.0
18,502.26,12.61,17.3954,3.01156,20,54.3,3.0,8.0
18,502.26,12.61,16.4525,3.55661,20,54.3,3.0,10.0
18,502.26,12.61,13.4028,4.33896,20,54.3,3.0,12.0
18,502.26,12.61,10.7101,4.87744,20,54.3,3.0,14.0
18,502.26,12.61,8.70215,5.4811,20,54.3,3.0,16.0
18,502.26,12.61,8.0305,6.24678,20,54.3,3.0,18.0
18,502.26,12.61,11.5487,6.77108,20,54.3,3.0,20.0
18,502.26,12.61,9.46577,7.21973,20,54.3,3.0,22.0
18,502.26,12.61,8.32429,7.79669,20,54.3,3.0,24.0
18,502.26,12.61,8.26332,8.26976,20,54.3,3.0,26.0
18,502.26,12.61,26.2607,3.20262,20,55.3,4.0,8.0
18,502.26,12.61,28.3016,3.77063,20,55.3,4.0,10.0
18,502.26,12.61,30.2313,4.53101,20,55.3,4.0,12.0
18,502.26,12.61,26.3972,5.10784,20,55.3,4.0,14.0
18,502.26,12.61,22.0836,5.76391,20,55.3,4.0,16.0
18,502.26,12.61,23.3939,6.69264,20,55.3,4.0,18.0
18,502.26,12.61,24.4048,7.24312,20,55.3,4.0,20.0
18,502.26,12.61,25.7786,7.74595,20,55.3,4.0,22.0
18,502.26,12.61,27.9716,8.36871,20,55.3,4.0,24.0
18,502.26,12.61,26.4137,8.87239,20,55.3,4.0,26.0
18,502.26,12.61,39.521,3.44223,20,56.3,5.0,8.0
18,502.26,12.61,41.3435,4.07806,20,56.3,5.0,10.0
18,502.26,12.61,42.4843,4.91666,20,56.3,5.0,12.0
18,502.26,12.61,43.6218,5.59546,20,56.3,5.0,14.0
18,502.26,12.61,42.3925,6.31162,20,56.3,5.0,16.0
18,502.26,12.61,42.9948,7.28133,20,56.3,5.0,18.0
18,502.26,12.61,39.7155,7.89123,20,56.3,5.0,20.0
18,502.26,12.61,37.21,8.43506,20,56.3,5.0,22.0
18,502.26,12.61,37.9588,9.13771,20,56.3,5.0,24.0
18,502.26,12.61,37.772,9.67368,20,56.3,5.0,26.0
18,502.26,12.61,62.4029,4.20251,20,58.3,7.0,8.0
18,502.26,12.61,67.9258,4.93973,20,58.3,7.0,10.0
18,502.26,12.61,71.9233,6.00004,20,58.3,7.0,12.0
18,502.26,12.61,76.8895,6.66313,20,58.3,7.0,14.0
18,502.26,12.61,77.6094,7.47146,20,58.3,7.0,16.0
18,502.26,12.61,79.2025,8.64366,20,58.3,7.0,18.0
18,502.26,12.61,76.7236,9.4198,20,58.3,7.0,20.0
18,502.26,12.61,75.9924,10.0588,20,58.3,7.0,22.0
18,502.26,12.61,83.2728,10.9366,20,58.3,7.0,24.0
18,502.26,12.61,87.232,11.6021,20,58.3,7.0,26.0
19,505.46,1000.84,8.66178,2.72754,20,52.3,1.0,8.0
19,505.46,1000.84,8.5589,4.63229,20,52.3,1.0,10.0
19,505.46,1000.84,8.12123,5.16388,20,52.3,1.0,12.0
19,505.46,1000.84,11.817,5.61988,20,52.3,1.0,14.0
19,505.46,1000.84,14.3901,6.13667,20,52.3,1.0,16.0
19,505.46,1000.84,16.0227,6.53268,20,52.3,1.0,18.0
19,505.46,1000.84,17.2087,7.13764,20,52.3,1.0,20.0
19,505.46,1000.84,19.1233,7.69151,20,52.3,1.0,22.0
19,505.46,1000.84,21.3885,8.36567,20,52.3,1.0,24.0
19,505.46,1000.84,21.8766,9.02401,20,52.3,1.0,26.0
19,505.46,1000.84,13.3934,2.84514,20,53.3,2.0,8.0
19,505.46,1000.84,13.7936,5.89936,20,53.3,2.0,10.0
19,505.46,1000.84,13.3098,6.47043,20,53.3,2.0,12.0
19,505.46,1000.84,13.2909,6.88459,20,53.3,2.0,14.0
19,505.46,1000.84,14.5107,7.4137,20,53.3,2.0,16.0
19,505.46,1000.84,13.8388,7.8002,20,53.3,2.0,18.0
19,505.46,1000.84,13.1498,8.39996,20,53.3,2.0,20.0
19,505.46,1000.84,15.7847,8.93469,20,53.3,2.0,22.0
19,505.46,1000.84,12.444,9.60443,20,53.3,2.0,24.0
19,505.46,1000.84,8.15727,10.3169,20,53.3,2.0,26.0
19,505.46,1000.84,37.7573,2.94888,20,54.3,3.0,8.0
19,505.46,1000.84,38.698,5.4885,20,54.3,3.0,10.0
19,505.46,1000.84,37.262,6.37562,20,54.3,3.0,12.0
19,505.46,1000.84,37.7465,6.88191,20,54.3,3.0,14.0
19,505.46,1000.84,40.8864,7.49765,20,54.3,3.0,16.0
19,505.46,1000.84,43.3579,7.92227,20,54.3,3.0,18.0
19,505.46,1000.84,45.7527,8.63547,20,54.3,3.0,20.0
19,505.46,1000.84,46.9348,9.19955,20,54.3,3.0,22.0
19,505.46,1000.84,48.1019,9.98634,20,54.3,3.0,24.0
19,505.46,1000.84,48.4138,10.8891,20,54.3,3.0,26.0
19,505.46,1000.84,53.9704,3.33009,20,55.3,4.0,8.0
19,505.46,1000.84,54.9161,5.90261,20,55.3,4.0,10.0
19,505.46,1000.84,55.127,6.5227,20,55.3,4.0,12.0
19,505.46,1000.84,52.919,7.02385,20,55.3,4.0,14.0
19,505.46,1000.84,47.9644,7.63458,20,55.3,4.0,16.0
19,505.46,1000.84,46.8124,8.12556,20,55.3,4.0,18.0
19,505.46,1000.84,45.5619,8.88841,20,55.3,4.0,20.0
19,505.46,1000.84,45.562,9.52376,20,55.3,4.0,22.0
19,505.46,1000.84,41.8435,10.4773,20,55.3,4.0,24.0
19,505.46,1000.84,39.6074,11.4036,20,55.3,4.0,26.0
19,505.46,1000.84,65.8296,3.61214,20,56.3,5.0,8.0
19,505.46,1000.84,68.7973,6.71195,20,56.3,5.0,10.0
19,505.46,1000.84,69.3019,7.52724,20,56.3,5.0,12.0
19,505.46,1000.84,67.9526,8.11295,20,56.3,5.0,14.0
19,505.46,1000.84,62.0947,8.81243,20,56.3,5.0,16.0
19,505.46,1000.84,55.3096,9.37236,20,56.3,5.0,18.0
19,505.46,1000.84,51.4353,10.1151,20,56.3,5.0,20.0
19,505.46,1000.84,48.3389,10.8025,20,56.3,5.0,22.0
19,505.46,1000.84,42.5058,11.7669,20,56.3,5.0,24.0
19,505.46,1000.84,41.4505,12.8026,20,56.3,5.0,26.0
19,505.46,1000.84,113.774,4.36846,20,58.3,7.0,8.0
19,505.46,1000.84,123.542,7.6969,20,58.3,7.0,10.0
19,505.46,1000.84,126.225,8.79696,20,58.3,7.0,12.0
19,505.46,1000.84,124.833,9.41635,20,58.3,7.0,14.0
19,505.46,1000.84,124.488,10.2103,20,58.3,7.0,16.0
19,505.46,1000.84,120.846,10.8579,20,58.3,7.0,18.0
19,505.46,1000.84,120.102,11.8739,20,58.3,7.0,20.0
19,505.46,1000.84,117.294,12.6788,20,58.3,7.0,22.0
19,505.46,1000.84,109.719,13.893,20,58.3,7.0,24.0
19,505.46,1000.84,108.963,15.0137,20,58.3,7.0,26.0
20,516.16,884.76,54.7078,4.82412,20,52.3,1.0,8.0
20,516.16,884.76,58.7942,5.14252,20,52.3,1.0,10.0
20,516.16,884.76,59.649,5.50931,20,52.3,1.0,12.0
20,516.16,884.76,59.9633,5.82208,20,52.3,1.0,14.0
20,516.16,884.76,60.0615,6.34424,20,52.3,1.0,16.0
20,516.16,884.76,63.4949,6.81571,20,52.3,1.0,18.0
20,516.16,884.76,65.2566,7.29075,20,52.3,1.0,20.0
20,516.16,884.76,71.1815,7.81675,20,52.3,1.0,22.0
20,516.16,884.76,75.4317,8.47444,20,52.3,1.0,24.0
20,516.16,884.76,77.5162,9.00478,20,52.3,1.0,26.0
20,516.16,884.76,212.999,4.73532,20,53.3,2.0,8.0
20,516.16,884.76,222.292,5.08324,20,53.3,2.0,10.0
20,516.16,884.76,226.702,5.45543,20,53.3,2.0,12.0
20,516.16,884.76,227.54,5.77176,20,53.3,2.0,14.0
20,516.16,884.76,226.69,6.35845,20,53.3,2.0,16.0
20,516.16,884.76,226.087,6.9109,20,53.3,2.0,18.0
20,516.16,884.76,226.857,7.45923,20,53.3,2.0,20.0
20,516.16,884.76,225.759,8.06616,20,53.3,2.0,22.0
20,516.16,884.76,225.63,8.7551,20,53.3,2.0,24.0
20,516.16,884.76,225.274,9.29377,20,53.3,2.0,26.0
20,516.16,884.76,459.94,4.63741,20,54.3,3.0,8.0
20,516.16,884.76,484.697,5.02643,20,54.3,3.0,10.0
20,516.16,884.76,493.367,5.50203,20,54.3,3.0,12.0
20,516.16,884.76,497.345,5.86151,20,54.3,3.0,14.0
20,516.16,884.76,501.454,6.59793,20,54.3,3.0,16.0
20,516.16,884.76,507.195,7.21047,20,54.3,3.0,18.0
20,516.16,884.76,506.099,7.82596,20,54.3,3.0,20.0
20,516.16,884.76,506.41,8.63047,20,54.3,3.0,22.0
20,516.16,884.76,506.145,9.33101,20,54.3,3.0,24.0
20,516.16,884.76,508.826,9.90495,20,54.3,3.0,26.0
20,516.16,884.76,805.038,6.60209,20,55.3,4.0,8.0
20,516.16,884.76,846.91,6.92506,20,55.3,4.0,10.0
20,516.16,884.76,868.065,7.29939,20,55.3,4.0,12.0
20,516.16,884.76,878.981,7.62755,20,55.3,4.0,14.0
20,516.16,884.76,884.482,8.26861,20,55.3,4.0,16.0
20,516.16,884.76,892.853,8.84188,20,55.3,4.0,18.0
20,516.16,884.76,898.86,9.40679,20,55.3,4.0,20.0
20,516.16,884.76,899.506,10.22,20,55.3,4.0,22.0
20,516.16,884.76,900.848,10.9271,20,55.3,4.0,24.0
20,516.16,884.76,902.881,11.4737,20,55.3,4.0,26.0
20,516.16,884.76,1233.36,7.38435,20,56.3,5.0,8.0
20,516.16,884.76,1309.02,7.70929,20,56.3,5.0,10.0
20,516.16,884.76,1346.44,8.15964,20,56.3,5.0,12.0
20,516.16,884.76,1367.91,8.51124,20,56.3,5.0,14.0
20,516.16,884.76,1382.85,9.09513,20,56.3,5.0,16.0
20,516.16,884.76,1392.79,9.65273,20,56.3,5.0,18.0
20,516.16,884.76,1402.23,10.2283,20,56.3,5.0,20.0
20,516.16,884.76,1410.59,10.9394,20,56.3,5.0,22.0
20,516.16,884.76,1418.35,11.7613,20,56.3,5.0,24.0
20,516.16,884.76,1422.8,12.3809,20,56.3,5.0,26.0
20,516.16,884.76,2383.53,9.91491,20,58.3,7.0,8.0
20,516.16,884.76,2574.49,10.3952,20,58.3,7.0,10.0
20,516.16,884.76,2687.16,10.8722,20,58.3,7.0,12.0
20,516.16,884.76,2753.85,11.2482,20,58.3,7.0,14.0
20,516.16,884.76,2798.93,11.9282,20,58.3,7.0,16.0
20,516.16,884.76,2833.24,12.5667,20,58.3,7.0,18.0
20,516.16,884.76,2865.7,13.235,20,58.3,7.0,20.0
20,516.16,884.76,2896.31,13.955,20,58.3,7.0,22.0
20,516.16,884.76,2923.32,14.8459,20,58.3,7.0,24.0
20,516.16,884.76,2946.93,15.5594,20,58.3,7.0,26.0
21,596.39,529.79,0.687434,2.48827,20,52.3,1.0,8.0
21,596.39,529.79,0.778928,3.01133,20,52.3,1.0,10.0
21,596.39,529.79,1.92701,3.59053,20,52.3,1.0,12.0
21,596.39,529.79,3.8019,4.15168,20,52.3,1.0,14.0
21,596.39,529.79,4.73309,4.6694,20,52.3,1.0,16.0
21,596.39,529.79,7.44319,5.41074,20,52.3,1.0,18.0
21,596.39,529.79,9.24164,6.04657,20,52.3,1.0,20.0
21,596.39,529.79,10.2664,6.73576,20,52.3,1.0,22.0
21,596.39,529.79,10.9875,7.38336,20,52.3,1.0,24.0
21,596.39,529.79,10.2163,8.01223,20,52.3,1.0,26.0
21,596.39,529.79,1.64148,2.76591,20,53.3,2.0,8.0
21,596.39,529.79,2.01073,3.24106,20,53.3,2.0,10.0
21,596.39,529.79,1.27038,3.80347,20,53.3,2.0,12.0
21,596.39,529.79,0.351287,4.42278,20,53.3,2.0,14.0
21,596.39,529.79,-0.032854,5.02191,20,53.3,2.0,16.0
21,596.39,529.79,0.995164,5.8434,20,53.3,2.0,18.0
21,596.39,529.79,3.2199,6.49488,20,53.3,2.0,20.0
21,596.39,529.79,5.14146,7.22944,20,53.3,2.0,22.0
21,596.39,529.79,3.83482,7.96813,20,53.3,2.0,24.0
21,596.39,529.79,4.24126,8.71423,20,53.3,2.0,26.0
21,596.39,529.79,6.31321,2.71711,20,54.3,3.0,8.0
21,596.39,529.79,6.05371,3.32802,20,54.3,3.0,10.0
21,596.39,529.79,5.28263,4.00251,20,54.3,3.0,12.0
21,596.39,529.79,5.48357,4.71565,20,54.3,3.0,14.0
21,596.39,529.79,5.27303,5.34165,20,54.3,3.0,16.0
21,596.39,529.79,4.25714,6.27856,20,54.3,3.0,18.0
21,596.39,529.79,6.39909,6.96392,20,54.3,3.0,20.0
21,596.39,529.79,7.36949,7.7819,20,54.3,3.0,22.0
21,596.39,529.79,9.20139,8.55843,20,54.3,3.0,24.0
21,596.39,529.79,8.56257,9.39884,20,54.3,3.0,26.0
21,596.39,529.79,24.163,3.14607,20,55.3,4.0,8.0
21,596.39,529.79,26.1087,3.70261,20,55.3,4.0,10.0
21,596.39,529.79,26.8471,4.3807,20,55.3,4.0,12.0
21,596.39,529.79,26.723,5.10158,20,55.3,4.0,14.0
21,596.39,529.79,25.1804,5.77183,20,55.3,4.0,16.0
21,596.39,529.79,24.8047,6.68854,20,55.3,4.0,18.0
21,596.39,529.79,24.2432,7.42897,20,55.3,4.0,20.0
21,596.39,529.79,26.4252,8.21833,20,55.3,4.0,22.0
21,596.39,529.79,28.1651,9.03321,20,55.3,4.0,24.0
21,596.39,529.79,29.0625,9.81876,20,55.3,4.0,26.0
21,596.39,529.79,39.1134,3.22089,20,56.3,5.0,8.0
21,596.39,529.79,40.5893,3.85859,20,56.3,5.0,10.0
21,596.39,529.79,41.8341,4.56122,20,56.3,5.0,12.0
21,596.39,529.79,40.729,5.39056,20,56.3,5.0,14.0
21,596.39,529.79,41.62,6.11301,20,56.3,5.0,16.0
21,596.39,529.79,40.5806,7.14153,20,56.3,5.0,18.0
21,596.39,529.79,35.9656,7.99667,20,56.3,5.0,20.0
21,596.39,529.79,31.6384,8.8615,20,56.3,5.0,22.0
21,596.39,529.79,30.6739,9.71048,20,56.3,5.0,24.0
21,596.39,529.79,32.5497,10.5084,20,56.3,5.0,26.0
21,596.39,529.79,86.6971,3.80964,20,58.3,7.0,8.0
21,596.39,529.79,97.5277,4.54063,20,58.3,7.0,10.0
21,596.39,529.79,102.32,5.44551,20,58.3,7.0,12.0
21,596.39,529.79,105.733,6.42742,20,58.3,7.0,14.0
21,596.39,529.79,110.101,7.22336,20,58.3,7.0,16.0
21,596.39,529.79,113.216,8.49582,20,58.3,7.0,18.0
21,596.39,529.79,114.829,9.44567,20,58.3,7.0,20.0
21,596.39,529.79,119.405,10.497,20,58.3,7.0,22.0
21,596.39,529.79,121.631,11.5614,20,58.3,7.0,24.0
21,596.39,529.79,118.64,12.6614,20,58.3,7.0,26.0
22,609.21,338.0,5.73977,2.73953,20,52.3,1.0,8.0
22,609.21,338.0,7.81288,3.28316,20,52.3,1.0,10.0
22,609.21,338.0,6.76276,3.83384,20,52.3,1.0,12.0
22,609.21,338.0,8.82368,4.95368,20,52.3,1.0,14.0
22,609.21,338.0,8.97131,5.4128,20,52.3,1.0,16.0
22,609.21,338.0,7.77545,5.86999,20,52.3,1.0,18.0
22,609.21,338.0,6.88674,6.53552,20,52.3,1.0,20.0
22,609.21,338.0,9.23007,7.10441,20,52.3,1.0,22.0
22,609.21,338.0,8.66937,8.50474,20,52.3,1.0,24.0
22,609.21,338.0,7.76748,9.0287,20,52.3,1.0,26.0
22,609.21,338.0,9.55132,3.02475,20,53.3,2.0,8.0
22,609.21,338.0,7.88385,3.62575,20,53.3,2.0,10.0
22,609.21,338.0,8.56007,4.25416,20,53.3,2.0,12.0
22,609.21,338.0,8.14664,5.55471,20,53.3,2.0,14.0
22,609.21,338.0,6.12895,6.02173,20,53.3,2.0,16.0
22,609.21,338.0,4.2279,6.50123,20,53.3,2.0,18.0
22,609.21,338.0,1.5883,7.20517,20,53.3,2.0,20.0
22,609.21,338.0,-1.86828,7.7357,20,53.3,2.0,22.0
22,609.21,338.0,-1.01063,9.03172,20,53.3,2.0,24.0
22,609.21,338.0,1.28256,9.52007,20,53.3,2.0,26.0
22,609.21,338.0,12.7233,3.17292,20,54.3,3.0,8.0
22,609.21,338.0,12.0003,3.92082,20,54.3,3.0,10.0
22,609.21,338.0,11.618,4.55565,20,54.3,3.0,12.0
22,609.21,338.0,10.5842,6.17206,20,54.3,3.0,14.0
22,609.21,338.0,7.99897,6.67684,20,54.3,3.0,16.0
22,609.21,338.0,5.86893,7.19612,20,54.3,3.0,18.0
22,609.21,338.0,4.66232,7.91874,20,54.3,3.0,20.0
22,609.21,338.0,4.22124,8.54414,20,54.3,3.0,22.0
22,609.21,338.0,3.38994,9.75622,20,54.3,3.0,24.0
22,609.21,338.0,0.453186,10.3419,20,54.3,3.0,26.0
22,609.21,338.0,21.936,2.99094,20,55.3,4.0,8.0
22,609.21,338.0,24.0417,3.81387,20,55.3,4.0,10.0
22,609.21,338.0,21.8994,4.47768,20,55.3,4.0,12.0
22,609.21,338.0,23.4675,5.85874,20,55.3,4.0,14.0
22,609.21,338.0,23.9278,6.43346,20,55.3,4.0,16.0
22,609.21,338.0,26.8212,7.00529,20,55.3,4.0,18.0
22,609.21,338.0,29.6327,7.82161,20,55.3,4.0,20.0
22,609.21,338.0,28.0803,8.44414,20,55.3,4.0,22.0
22,609.21,338.0,28.9942,9.68911,20,55.3,4.0,24.0
22,609.21,338.0,28.7007,10.3297,20,55.3,4.0,26.0
22,609.21,338.0,34.3149,3.47602,20,56.3,5.0,8.0
22,609.21,338.0,39.0528,4.38024,20,56.3,5.0,10.0
22,609.21,338.0,40.8537,5.11101,20,56.3,5.0,12.0
22,609.21,338.0,42.1154,6.70819,20,56.3,5.0,14.0
22,609.21,338.0,43.5735,7.29831,20,56.3,5.0,16.0
22,609.21,338.0,45.4702,7.91075,20,56.3,5.0,18.0
22,609.21,338.0,46.6712,8.75873,20,56.3,5.0,20.0
22,609.21,338.0,50.9507,9.47596,20,56.3,5.0,22.0
22,609.21,338.0,55.1599,11.2311,20,56.3,5.0,24.0
22,609.21,338.0,50.629,11.8706,20,56.3,5.0,26.0
22,609.21,338.0,48.6162,3.8954,20,58.3,7.0,8.0
22,609.21,338.0,50.9552,4.97597,20,58.3,7.0,10.0
22,609.21,338.0,51.2868,5.80898,20,58.3,7.0,12.0
22,609.21,338.0,50.5693,7.73935,20,58.3,7.0,14.0
22,609.21,338.0,49.2222,8.41962,20,58.3,7.0,16.0
22,609.21,338.0,47.5051,9.11616,20,58.3,7.0,18.0
22,609.21,338.0,43.2164,10.2009,20,58.3,7.0,20.0
22,609.21,338.0,40.5443,11.0059,20,58.3,7.0,22.0
